u,v
44608,49871
35811,24045
13055,18162
36672,47724
47130,30807
11746,46336
2256,11467
22033,40607
37326,69
33259,31502
4753,10428
19935,21559
26645,14169
43819,31509
5268,20660
19614,27386
47397,10041
18350,22073
3477,49437
47443,1010
43770,24351
31680,22868
9416,5681
31970,19767
1789,8227
20883,24422
27566,38912
26993,25094
13134,42196
23195,277
11180,49015
30771,11839
7338,30666
9430,1392
39409,44174
43315,1936
15331,25593
14746,31239
30198,46417
28091,29389
6801,8700
493,12186
37500,23194
786,16534
45942,45106
502,2885
20542,2256
8471,16655
17567,1041
18925,11859
35874,22251
13543,7529
47757,14023
45249,14020
39636,19946
17206,34790
14415,3803
49203,26931
19914,19713
29167,42130
19511,21731
26296,26281
41472,4495
4675,27687
35012,41808
7575,27488
14271,36498
19242,49564
32833,42655
38243,40642
4281,3904
33017,28793
30877,14220
39638,48543
12255,24428
8264,20031
36861,37340
17870,41036
47553,30727
15576,20933
10917,20103
47175,9679
13000,34792
42051,12375
47111,30987
35518,44830
26864,11089
16204,20274
31897,35687
48861,48865
48391,39901
41121,14477
2861,29633
30058,41437
38718,14067
28522,37557
27760,29801
26667,4637
4261,22699
41315,14353
27470,38782
31075,46044
20430,22366
36090,32953
6399,31945
15581,42551
13616,1107
45119,39062
19326,6025
9999,21514
19606,17919
15619,21654
49993,1023
22653,32653
26937,1327
42169,14024
5615,39679
32804,19420
33814,15064
11617,9313
38766,26468
36185,44860
28880,20829
22874,21294
14342,20038
24658,11041
42712,34016
45989,12503
9422,11695
27542,41120
23289,32136
49721,45064
35681,13993
37917,27186
23199,48762
4792,47006
46619,16230
3598,19572
36768,34935
44194,48245
15365,23641
6591,896
32854,40228
46544,33877
27151,20085
27737,47652
25909,27949
8960,22076
1192,22055
30533,45474
30257,41158
28522,6203
20288,13664
30678,3549
32079,31557
48948,30118
47704,6151
45326,3860
47787,22962
43366,45047
47455,22616
20944,882
14497,16166
11080,6615
43517,15641
18018,20024
11461,17009
4237,23584
47387,19655
7424,30933
16719,3675
26480,46336
7742,28230
2921,48527
29158,27660
20216,29292
27126,48481
45192,25518
29256,28647
29224,15814
47505,26024
1866,5749
36247,13394
1927,6124
5747,6554
18579,49282
10499,7505
24595,32414
27994,5618
44089,3202
2369,42434
20757,48982
17550,45278
11493,41447
5354,19687
26501,17290
2513,17193
28089,8491
43465,37918
2373,20070
30125,21681
34863,30837
5114,5186
11525,5700
16446,22392
20990,41982
47850,31605
11070,16953
7811,39677
43066,25896
27533,45946
27853,49524
1431,5439
29322,5649
41914,37977
41946,42425
28480,4004
31676,37160
44878,27692
12880,12222
44581,2666
3214,48005
33057,31003
16485,22494
9416,16479
22354,6476
49983,13073
10141,5239
24608,26115
32731,32540
34364,7028
15670,30421
23568,35814
26755,1558
35337,35074
45391,8738
48147,24
32189,29100
1853,28961
43210,34546
46788,12740
33193,22820
40352,7675
1301,30350
41735,5034
30875,38710
38708,20607
35181,17039
44372,17835
38437,25577
13753,42439
15599,37249
7615,11563
43285,3258
44777,35331
27173,22944
7396,694
45933,46430
23213,9880
5305,46234
8160,4336
43409,43025
15,8072
30485,33986
34668,39324
44005,33030
49370,49868
9959,13481
49988,34081
31138,40112
9514,37221
46660,29793
954,20843
40285,24012
27963,43781
8519,3235
242,23640
25802,28776
8555,31939
48633,49837
13525,2898
5986,11600
5790,41122
37079,18739
29345,41077
25955,33258
8511,5544
31692,33449
35077,9749
26186,31349
33387,36620
12330,20124
26903,47944
31329,46291
12183,25362
23038,3380
24752,37067
13005,5502
45951,32100
16913,12748
26891,24818
19881,24385
26470,46045
24420,616
8795,6959
24907,12505
23404,10996
41542,6093
10743,8644
15689,8508
43852,16350
9289,18027
171,39216
31276,9858
33938,31718
32943,31168
25316,18735
45552,45051
38761,39739
48526,36310
10688,37665
36660,28870
14917,49096
41730,3988
46393,11209
38226,8497
13579,7511
34920,49859
32756,47974
40833,45592
27104,39043
26656,9990
28088,9622
19591,35627
7982,19925
25017,6055
25213,22141
41495,18301
20385,23256
43634,32863
6786,32778
30100,3647
48214,20940
6902,7351
21586,26654
20501,26689
34888,3419
42005,3206
22089,42475
46559,28117
1139,26980
41593,42125
349,35146
8593,29486
38824,31929
35752,49149
33813,24925
47441,43257
9122,7063
19240,35048
46412,12027
26881,4943
48901,35277
27026,8868
40338,9151
222,44753
10226,18192
2871,22114
18519,40364
41099,4834
19898,35170
12886,5388
890,21592
11690,8657
28388,17265
25167,36631
36615,49241
21219,42611
45723,41393
15284,23585
47819,9616
33122,24147
32365,21514
47884,13142
24823,29624
22096,27174
37716,45674
18579,13584
25259,41169
4702,24455
13227,49020
42737,934
8246,45280
11600,20174
25187,35865
43926,42140
16852,39192
6277,31486
931,38120
37992,25454
11267,17560
6831,44294
14285,32486
26764,23096
14829,17914
2215,41661
8602,31838
2104,35108
48592,42201
41071,31976
26822,1458
47828,36845
48672,45605
25687,47430
19022,23405
31599,27006
1975,49260
23106,12980
33571,38777
45591,5570
9978,14378
4888,38349
35344,1544
44386,3854
13609,22508
16679,44613
41444,37649
26321,13038
46928,11850
13017,7246
41378,28971
42641,41872
17772,8659
27277,26335
8114,46620
32779,21701
16986,35550
31275,47104
22441,43580
24598,485
28000,17325
42110,6927
1166,11344
15836,30577
49273,14825
4293,32164
14437,42991
13554,4977
26902,9389
13296,49588
561,46677
46205,2655
47492,35529
34757,37290
45559,23716
2330,1298
11493,21073
6569,13898
33648,29080
31028,34564
42543,43261
20637,27499
9318,4038
6167,25502
29545,47532
8965,49767
1355,18984
32441,32194
43418,47033
4548,2827
44407,24145
6165,18454
21332,44954
31102,20608
17207,43386
39033,38674
31588,1899
25540,9775
30929,38705
43110,44398
17411,44940
49261,4910
30015,13696
876,3888
11748,44223
22553,17403
5778,35999
10560,25435
49980,49733
36003,43530
31204,25451
8846,21297
23339,21763
16427,33099
18359,19649
42739,30865
9139,24509
16549,4485
14548,42939
12996,6096
18051,11590
5303,31887
13580,13548
7717,20822
3488,31260
49888,11286
48778,44051
22067,13115
5317,100
44746,2380
45924,19656
25830,2654
9453,15023
40063,6905
42615,11655
32298,8402
17417,43378
49845,37347
24835,25319
43802,20001
23454,37716
22535,11318
16175,43124
36726,28323
42010,8625
23083,42604
45817,21471
4886,25485
46820,22327
25326,37911
22521,5867
9234,30492
32051,28747
29532,32560
5496,20290
28427,5939
32128,20559
16577,340
44609,18649
15596,14031
32619,31868
36043,37645
38238,12033
40306,32983
21112,801
19862,13637
34259,28927
43,16149
15644,728
11826,4369
32715,6229
11388,38585
35026,26473
43289,6099
6473,2900
33678,29448
30550,3691
38248,36187
47506,20084
42550,30468
38304,13945
44701,49696
46731,45383
18199,34332
3207,25286
46768,25400
24345,25428
459,42852
17008,40906
41375,25512
38913,47738
37861,420
35098,618
9347,46190
10434,34875
29871,35161
48219,14038
42425,26569
44460,39181
16199,34325
47584,12422
42059,30341
27646,39532
26222,4834
17914,37010
48062,30711
16835,20995
8004,27828
4242,48834
16206,7717
32230,30781
40693,9603
35821,14321
19186,44129
475,25700
48488,49153
46934,32363
40286,9132
14874,593
1241,41997
19472,46224
42110,29052
16609,32209
38508,47333
293,14394
41867,18204
3894,20280
19818,38242
45097,14924
36022,40033
41179,24834
20772,21904
36437,12256
45098,9726
40412,31137
18306,17727
24166,43273
46538,19541
26495,20150
9331,10435
6997,27015
48964,25976
15671,10158
40358,20288
24405,4820
3982,40875
2682,40233
9479,42715
38762,43060
37818,16220
46480,29607
29814,45535
34759,44988
15093,38340
36161,22369
18099,46401
16199,33308
42985,24241
48031,40379
31226,35876
14221,45089
36996,37063
48554,29079
23981,21410
24467,49293
36309,26657
40455,25105
1237,26513
14086,47153
42724,39575
12066,23010
48301,13817
411,49589
1547,28790
6808,9866
29600,11638
18297,23616
16441,12323
11479,44549
35553,47978
28451,40570
36200,32245
16953,142
48054,8360
4221,36190
47035,1150
14694,44182
5696,22812
23331,6720
47018,44439
7875,34338
4649,33416
48633,7623
12584,46633
49131,14939
14395,48559
4907,10261
31045,37804
43999,10562
16751,33708
44346,43156
13157,37206
16426,34420
33112,40105
35799,16592
861,45374
37529,9834
34181,12503
17247,39166
38491,45755
47993,46283
48443,43959
48349,16067
9844,21125
15956,45046
28183,19358
24078,16203
9274,40014
35894,23684
12658,32845
30169,36587
34287,3985
9826,37166
34528,26185
1034,35363
43669,29727
10410,25375
49578,16475
1144,30350
34116,23643
2535,6203
9766,40508
25468,37196
31151,17590
39924,42636
12722,37156
22265,7834
24578,44030
37736,26275
4890,9001
17784,4918
45672,22370
45590,27294
13381,46437
7178,21087
41544,21676
8254,2167
11729,7381
20875,48984
36044,16886
31196,17801
13733,7487
18371,5874
39224,11945
35352,32398
28757,47394
49739,8723
2641,45203
18624,27189
16380,28726
48740,43492
1595,18948
33809,5661
3600,45553
33485,9203
32867,7923
32399,38808
47411,35379
14709,23782
15084,7463
18315,45832
39255,18896
23909,14918
33638,14409
35204,21556
24276,12150
44264,16298
2645,41514
11712,12230
45085,11323
48707,28897
20647,27490
16839,44324
28683,18148
3622,29812
1293,23357
46623,21541
16102,41215
44627,5888
34604,15839
36882,37679
20558,19081
30594,42259
28618,47607
48783,19518
18540,2481
16250,33341
27015,30804
24904,35968
3654,4522
13600,21583
33119,19028
4876,44924
606,28603
32596,41059
39970,1898
13976,9057
4446,7675
19262,15652
12010,8653
11603,21163
31968,13111
46060,29028
14118,42158
27831,2204
34035,25955
21392,37287
44201,28322
45035,33342
10571,43183
325,8987
13102,44909
41211,45682
1663,19479
31367,25159
2657,25013
29228,7431
10023,28602
3291,28082
33033,42410
37416,12900
895,17190
13103,18400
5998,3292
3001,9592
46136,34175
28677,48532
41866,35657
19219,14945
11701,40133
24565,11788
16305,15208
42782,16939
44996,27783
1447,13059
19462,42944
42301,48639
15246,31265
3889,44929
36034,3064
47279,37890
34808,4663
13679,31655
29203,2006
17292,38404
1080,24910
20687,6360
14569,23378
5040,22755
34887,26107
1040,31406
25487,12574
2388,40584
35755,36138
23972,35512
2694,21907
17001,13439
24780,34335
22226,43566
20832,40868
12431,45290
33407,8628
9407,19198
48612,41909
2653,27563
4259,30223
41438,12441
44818,22107
7064,35787
35531,46905
46277,11898
38383,23991
7211,37267
12357,34490
14710,40323
22971,48448
37353,13832
4891,21866
22993,26202
3157,33996
10818,29774
18420,27785
9847,34666
16347,47353
12220,1184
13022,17821
32550,41870
5156,19385
16968,9869
25300,29580
7295,26442
8277,45376
35778,1703
24691,21714
47308,27152
16988,10050
24076,46428
20711,44244
22431,12579
8905,12502
13768,40172
13136,34959
8733,13052
49210,14848
439,43175
16993,5371
43856,30455
11448,19912
30111,23024
15791,3363
49768,39815
40611,39133
18358,16844
35662,25177
1454,14916
46509,47076
36860,16983
47352,23577
33201,5656
14454,14278
7401,20040
38770,34314
8731,37714
31960,40653
46447,31673
43997,46158
3378,31421
33788,38632
22431,37292
37313,45816
12024,21591
37011,5282
38136,45841
47836,21722
15784,30503
45223,24921
25518,26816
32007,6696
18818,15406
3937,15779
22292,34980
233,41278
33486,16296
21406,40346
31402,37523
22601,47932
387,33367
35594,44355
37939,44808
34245,49367
30235,26388
22620,21644
37223,49312
15419,28465
33842,26551
12406,184
33789,9199
40388,42217
39700,24378
13292,49522
8875,33965
11409,23848
3603,6870
27345,4403
23182,14470
2882,25284
14101,19128
30311,16113
36480,13604
23801,13160
31498,45900
39436,9508
21699,28171
17615,43954
46935,25337
11126,40677
37265,24454
39650,8624
13113,10179
8968,24146
11769,43267
31965,41089
13968,38721
47541,14360
15282,30581
49508,49650
46648,48297
32658,47315
21216,45921
44717,11801
20155,20052
5754,48919
38829,47626
19376,16051
45777,6846
6343,15770
2342,15175
38093,28829
32717,21623
24974,22404
46032,21619
30607,46552
4364,26745
13194,18599
19768,4972
18697,21793
40982,34217
36814,19382
48591,23199
47871,44918
32278,45801
15708,1066
13611,18292
30057,32987
6581,2822
18593,32482
37574,43151
20626,35371
12015,2002
2294,23710
16676,3718
7240,25651
21723,12916
3277,12038
40300,15452
45781,33318
26856,4772
22826,32608
7333,37589
7249,18548
13863,46956
33694,4305
46254,40369
1194,36326
41801,42502
17572,42612
4102,32676
28834,12609
37310,19899
6301,7313
29902,13084
34078,30334
38368,1670
32208,20575
40669,38949
25144,15605
33621,42441
14547,3598
48492,16625
35672,1982
10447,4108
11960,35821
25587,788
31528,9294
33205,28680
25710,28382
1452,40406
3110,14898
10781,49574
13868,33303
2644,25107
16754,34053
13771,8831
49944,16249
47544,47146
27332,2470
28290,46236
31417,36340
47606,16978
40976,27387
49972,24958
20027,45219
8527,21906
46350,2861
8036,44039
32880,36254
14869,5272
21212,35467
5447,44333
42493,42105
3313,21579
42410,48498
21679,37732
44158,11343
20367,32296
42671,13156
44965,8074
6353,29375
22934,29597
19875,26203
29799,46597
18309,2865
40297,15582
32770,45571
104,9110
15073,34065
46967,24678
31002,23058
3204,44021
14796,21802
11637,45433
30155,30198
6651,4519
7932,39219
48229,12462
43209,48139
48357,27275
5334,5102
3242,5151
29406,27167
45340,44476
24861,16743
27673,5655
43423,36776
16018,23353
32641,6041
25348,37574
5092,48745
19502,46145
40676,41788
44164,29261
12840,1886
32437,39939
21039,42073
25782,14368
33930,25432
25361,16408
6058,21739
33607,147
25009,3208
36204,46164
31749,7051
41044,41349
4185,43378
23287,1608
27711,18869
12562,212
26459,15885
43660,42519
20367,32586
48479,8454
26947,3079
10335,9034
20968,149
27425,4236
49175,36246
6304,1927
18404,17978
7699,32393
16088,14000
28631,36735
45856,363
8197,8026
21,42503
13914,43665
3843,21207
49010,15183
34873,44412
3337,40677
1431,21625
32342,15829
41217,47826
42154,35446
15744,12157
23503,22701
45879,24262
25594,38572
4474,26197
12960,6216
42683,18542
44625,1247
5839,9321
188,46640
8903,11790
20731,11495
13334,27436
20474,18874
45254,43255
23266,11265
11717,39119
48636,44236
36307,3105
10292,47096
27019,24672
23090,48977
1751,33995
1309,44077
43970,9127
29117,19673
32177,47798
20824,24279
27577,262
34784,31671
108,12164
29306,24469
36909,7093
33375,2872
45330,7399
18634,6814
41634,13337
1954,9296
27734,8423
1880,1836
11494,24123
10486,31620
33456,34606
22273,27668
31865,13359
17874,25616
29982,45202
27150,24442
5250,14820
43995,30191
49830,35132
12219,42583
18917,25964
19573,29861
40481,42484
38577,22353
25180,13852
15522,10485
41381,42762
40158,31899
48816,834
14886,13441
945,16623
14598,20563
27144,28120
37027,717
42535,16929
25438,32705
8887,21911
22093,32092
19154,10267
13597,18364
39923,13803
20991,22353
31996,23722
46909,7787
18199,10177
24358,40963
29510,2504
46874,14055
17212,31536
34152,12808
4877,5088
40599,14739
1995,1599
15357,35289
42224,11283
40317,743
2459,47962
18676,44519
2226,19122
36484,10579
29534,38387
24221,8120
24145,40876
33603,34725
46665,36416
12075,33686
47450,12792
49096,43347
13703,4332
48324,33292
41508,9902
47584,43215
37715,13257
4564,14685
19259,23780
25799,22291
44402,27115
11742,27549
39494,26903
2527,5847
46585,14552
15630,8413
17692,37100
3800,25947
33973,30778
35540,14344
11605,30285
20182,16248
46016,670
47444,13543
35746,15510
16753,31225
2520,45635
11048,45257
156,12946
36278,45182
3109,45906
11279,38349
15911,14806
40751,31457
39197,30302
25220,31730
31116,37545
3923,39218
21476,39878
48891,12696
28716,46601
7472,41586
44332,40619
4569,46326
7695,18707
21451,29577
11738,23011
12548,11752
29283,29343
30604,1829
48863,47088
45463,30698
25628,26972
45652,44487
47593,48864
37630,38629
12326,25028
40313,30718
8791,28042
25633,49513
13634,41420
21933,2212
29025,13987
19407,35317
42359,42533
41994,37647
6420,36632
46700,25597
37796,18784
14878,43621
45368,23079
21931,9252
18767,44805
36350,28388
48216,4946
33810,38320
32508,32413
17329,1531
15224,33859
4006,13996
23707,99
38249,8767
40379,2918
46107,4406
12263,28400
35661,39445
4349,5143
30139,16453
18377,7906
9084,27735
46187,11705
16249,6459
15163,20507
17146,7118
16820,7779
15455,39422
8605,3813
4858,17073
24837,1343
43391,17286
16783,4304
5883,45093
20269,18425
14693,28079
43053,34651
23851,24863
38180,34378
32660,39413
14536,39296
31070,18743
43631,3979
28828,19256
41196,1173
32213,33006
7227,13152
1106,35714
15856,45
25395,19704
5994,10360
38597,24415
43200,46778
7462,42716
33022,28958
25735,49098
16869,5158
3136,23953
1436,10212
3667,22858
43526,9305
45485,6477
16791,4567
44765,19288
323,10789
45860,5129
42693,9498
41543,3127
10181,28042
41942,49094
37078,62
17535,34334
6430,26209
40067,14111
31071,32192
7682,46322
27821,48556
42032,36531
42084,36418
48524,492
31576,14970
34498,16173
11426,4530
27663,38270
40404,21912
15931,35975
33692,39553
417,9595
49268,34316
23622,27901
40071,27243
38435,47302
13755,3165
4372,38047
47464,36499
10233,34536
32827,27736
45154,39824
14807,13770
31594,15898
16385,31014
11103,24956
277,48897
17956,3111
11065,25957
20948,12077
5307,8058
40394,23622
6041,20268
6390,36624
32161,18613
5574,23833
34855,6670
29859,48548
22614,14557
31897,13839
24297,31163
41775,2634
7500,38572
38844,42718
12492,21258
1123,46964
43442,7122
25867,6304
5579,22311
8274,28549
8078,44460
141,22667
34078,27676
7618,45203
22001,44631
42977,37329
27824,4637
6676,7580
33227,279
9852,25454
46844,30877
13399,43790
49275,38785
40177,49885
31588,29808
12517,32336
41552,3613
25923,31220
34958,32610
39559,49913
484,36072
3648,36508
34789,34465
19340,16860
49208,40364
14127,31562
21394,16407
2810,12288
33260,36752
31599,2024
31174,32575
14631,36811
40745,28550
14100,40971
35670,28675
35439,1440
38558,21980
10356,9672
8319,31334
9391,45661
37850,20131
39152,23330
1795,32204
11534,16030
27617,30062
28706,671
29219,42692
11304,9718
30820,1236
45306,34633
35392,4024
866,45709
49884,49233
12765,41994
49880,26591
41986,1675
28575,12777
4018,41957
33587,12654
25858,2627
41716,26054
17576,38895
26922,3608
6568,49247
33441,46191
25944,42374
11999,28408
20570,47917
1729,47183
16895,15745
1770,30059
42229,19957
24606,764
46079,6221
32987,1892
24003,18708
46246,27003
28689,32050
17653,8478
21093,44192
4536,4727
38390,41394
42367,43805
4766,18373
41429,20842
4819,36373
5493,49662
22135,19662
24939,27342
12906,6179
36493,7623
14014,13710
26670,28070
33725,1067
46301,3142
13818,48443
45200,14725
27618,13208
2490,25659
32193,34216
24224,33093
46616,24625
9940,2985
7126,13806
34741,36292
3168,3095
5358,44482
44727,13027
12873,31210
14518,14667
27922,8547
10564,41768
34947,25150
21691,34349
35101,34784
24132,12759
19612,21138
9326,47668
13260,23732
25843,42371
39196,15468
10194,12324
42645,48664
32130,43002
2123,18239
3529,42943
3288,22613
6154,34343
16808,39701
23055,13391
39044,33491
20775,45845
12308,35166
43174,2770
31603,8823
26515,36600
42058,7795
2680,4452
1419,893
36354,24876
20770,44013
13841,33819
25578,36397
24477,42458
15372,17216
2920,28677
44563,3325
20502,27991
30510,40185
21726,17858
4405,34885
40242,35590
3756,26921
4672,40797
49517,25620
19885,34421
17470,33094
27510,43608
37016,14704
38385,43091
6220,2935
49798,19725
13804,3719
20102,41253
8295,27942
43207,41491
30104,6778
21567,1668
27966,45909
20477,22800
27135,27271
1038,38743
10098,28470
14094,31726
46188,7631
20517,45545
1625,35399
17451,34622
19323,24419
45990,24385
49375,43024
6274,23734
38441,18824
29444,39298
47656,18218
16313,13013
43281,38626
27777,23607
21273,30158
25784,5252
25560,11055
46669,33098
24101,40812
47619,44205
49471,27413
2410,45807
4125,10331
27085,24819
26082,10025
12264,34310
19872,20033
3930,12343
29325,22714
48997,10401
13734,29573
41713,46462
1794,47796
36064,32434
37047,9181
18773,27545
39131,36988
28366,30198
22850,22861
28319,3651
4459,11827
47162,36417
3041,19807
17530,7613
13634,40201
15121,2838
7447,98
40054,8410
29421,28550
46655,12869
35232,33331
16283,14606
37501,8980
15534,12995
42420,9921
13645,30591
29249,6973
41330,12849
8600,2397
17830,7225
41094,13016
48909,45817
33649,39197
34713,23579
45089,28897
35544,7737
8315,46111
48244,36952
49663,2443
44290,43776
3514,17969
7635,22276
38209,16199
29611,25242
36001,41006
7763,1102
3768,17145
12314,8486
11502,32799
29815,7250
15601,37865
45255,42737
18627,39576
48678,887
25677,42331
36537,48599
20681,18433
44234,14814
2584,43086
21817,22543
48251,45973
16192,3107
411,709
42809,2231
46362,4424
34908,35182
16730,1217
48664,35374
7897,39323
36050,24257
26031,9019
42900,12201
47904,45905
6426,18889
16660,5958
31860,28509
13971,39173
40231,36968
26180,2591
27312,14028
3950,3670
43241,5391
29761,13401
20397,8528
25772,48760
39924,49565
45543,44246
35978,30828
5882,32872
26871,5353
13847,2842
48416,11980
14436,4876
28697,15661
8697,19761
3582,24764
18306,8014
16524,37420
9551,35472
8836,25764
6442,49276
20029,47756
11160,29135
22228,19284
36636,13293
2963,10834
35882,42004
13347,16915
176,21271
43367,7276
1818,31448
32861,23640
29509,47627
47164,22883
46868,25922
22907,6912
9529,19026
17027,12967
46355,43905
35609,22081
46237,21388
7679,9776
46797,7745
27958,47671
24839,40076
17243,31346
26691,41603
28022,46378
44856,7847
30874,3234
33634,19450
11694,42252
43232,28791
979,10606
38816,5646
36372,46895
33331,45097
2236,31001
21809,1326
6249,34760
32913,7432
8844,28526
4621,7792
4409,17642
34494,16255
35977,3479
32956,31206
36085,31145
47223,48784
9420,1889
13328,9489
28402,31870
20450,2700
20245,37618
42894,24308
5238,48020
26286,38028
8377,14056
23060,35486
5551,44825
20244,41711
32374,34498
10538,3534
42530,26347
21094,4106
9889,18457
27781,294
38413,22633
22149,46477
34399,47251
8345,422
17125,11518
562,4612
15624,19259
3617,10428
11050,15860
15110,24186
44231,22376
12726,18464
27721,41239
4499,24952
2356,28755
5850,32336
27363,2759
34837,4034
26980,8129
11495,34130
33567,42583
23565,46777
41104,22470
27889,35033
36221,27094
10066,19766
38676,49035
25788,32719
17876,4261
42560,16548
34488,1237
2847,27834
33063,39931
24457,26695
13691,40247
29335,1097
5241,9914
13757,8820
16155,38811
12722,18890
43442,39543
9014,700
2267,8072
5336,44918
7481,21524
13068,5368
45409,33464
41624,18584
31188,20288
31912,48221
8003,10039
10806,30582
20233,2356
18175,22966
35479,30338
11058,21009
9992,29467
8069,23040
27942,46131
42001,19981
29867,29261
18072,16826
27837,18091
4042,14559
18285,48320
8362,36364
10660,47134
6166,39527
16847,41413
31097,38306
9428,49741
7790,15030
42942,7482
33608,4687
46991,34957
24294,30932
33963,29530
32878,48767
24407,4491
34052,30785
25353,11428
44578,4275
34899,9673
42380,12315
33468,30992
49118,33277
35897,44478
12200,32235
29391,23229
30780,11525
27217,12996
32998,46022
46719,26864
18091,33178
30790,40189
15635,46970
41182,42583
23607,28608
756,49033
20460,49246
23007,20065
13288,18144
36665,41423
19326,1063
38777,30572
43671,10314
32978,18616
23999,9816
13028,42464
32248,49728
10962,9526
40967,5101
46157,42638
23962,5794
10889,38604
44219,3907
26615,10545
39815,26805
3013,40905
2165,519
22171,35384
8488,43123
11781,15572
22822,42046
30854,33625
15745,23454
25270,49347
47167,194
15685,48257
24262,5717
8767,22541
12452,13600
41123,2931
18318,22259
1349,30618
7649,28201
926,39669
19601,37852
33850,7846
36939,44730
24811,36154
35070,34660
5176,45477
27468,164
26854,37451
23262,26373
3618,47872
23989,40260
44599,43943
17088,13519
22605,10590
33478,2422
36204,21772
29018,30799
38696,9761
31140,49295
23023,34272
28119,42267
9561,9022
11301,3844
19260,12999
2804,34019
35758,49260
47309,22184
152,11330
18609,47675
11582,25888
539,25346
10717,44748
46611,24323
38203,13133
3293,48611
7276,16229
3780,30648
43182,648
2781,19235
34423,39599
44769,13066
44383,7096
43695,42020
45030,11786
8925,24102
7776,49960
20801,34051
31714,27951
22689,33183
6425,13508
38915,21555
4342,45553
45632,21054
41122,21309
18349,36871
34923,45542
30056,30170
22634,2610
24678,13455
47168,43646
40566,45326
35695,29235
6546,40237
12067,14744
27059,18315
28715,10849
43309,6043
11338,31982
4868,2944
29705,32733
21202,29926
33644,39189
34525,6924
49839,46024
26333,28781
30681,14206
33099,41028
47690,41667
1717,19472
43965,26184
5155,44275
32422,838
12732,41358
28058,43001
31572,21454
24660,40454
37392,14732
26260,23593
34457,44059
7419,20390
3264,46951
17310,23078
48992,27175
24586,39793
44672,16330
1802,23062
21732,37680
10567,32436
44420,27110
7487,5848
18979,14782
11408,43199
21389,547
704,29152
17750,14453
42815,8940
7103,3571
40857,14754
15267,7019
6271,48938
27341,4627
13190,24452
19136,23824
5062,2905
29059,39869
3756,8131
27298,39343
25698,6926
32839,20632
9602,29053
11589,23386
38376,45907
8910,16084
46127,27782
12823,9149
14794,11232
38176,24540
40628,34244
29678,9832
2480,32378
40150,39649
14277,7728
45143,36472
24425,41133
23841,28941
35337,24754
22300,13355
19081,42316
11397,6512
30226,16443
12262,4004
27447,16783
34245,33298
23690,41167
15826,33806
11202,15604
13692,46908
22556,41272
11616,16732
19858,23082
49768,48448
6761,9818
36647,2263
28411,14276
14583,9028
17194,9490
41981,5854
11415,38464
6153,2748
580,48822
15697,31105
20859,18032
48210,44857
20384,4086
33983,15162
48026,30174
30862,26362
45821,42030
9373,11192
21075,6122
47027,18386
34142,46101
27835,14117
19137,12845
7053,5456
18564,48001
27109,16486
35382,20055
1492,47014
41298,2285
48257,48175
5479,40276
39908,40351
19668,4121
7744,25519
12067,23047
26215,39391
10765,4317
15184,8195
46220,11125
47159,28752
20815,8578
230,17092
3011,38971
44649,11123
5372,18364
44810,15979
10054,36931
49759,44174
28449,19115
44931,34420
47514,34380
9233,33883
40198,36839
48257,31123
41056,29002
5062,23007
10959,14872
36730,3107
31829,47102
9699,35880
36246,36451
20250,29603
42555,26543
30987,36152
33046,41158
6292,8228
26902,504
14763,38181
31501,23742
9739,5062
19587,44432
15516,27720
708,30017
23853,3054
38458,30305
7689,20071
20364,19236
46344,28038
3980,529
49389,19159
16379,42505
31827,37665
37750,5666
26056,41627
36888,9212
43487,23479
14986,15027
30915,36578
14039,37121
39520,41544
43724,47239
6809,41870
2952,45666
25034,7732
46772,12946
620,25971
16503,37341
19030,40782
5296,18485
3383,42782
23422,35270
3534,33472
34673,16991
43614,48926
25442,13896
18120,31368
18785,32141
23556,41759
14075,18850
49113,10323
35274,25309
23040,45684
253,15717
32911,7577
43813,28953
1903,24856
24723,21300
12532,44070
48088,45456
46282,1699
31967,37142
26819,31396
27638,1377
8529,34482
32493,38047
29036,41198
27554,28476
11944,11424
13548,28191
13697,37710
21268,5761
36718,39179
45110,20454
45742,38389
11253,15254
32486,21390
10161,5204
10308,22058
40868,20397
37347,4317
41536,17925
27788,43229
41084,26660
12787,21995
45220,11686
6234,46310
29598,12696
26775,16709
49607,30117
48691,5063
23921,44059
23573,4309
17541,2915
3772,9112
34259,7556
1367,10647
43941,31552
44250,3586
47408,28012
9661,44889
30683,15024
22904,6715
37622,22722
13942,31430
14798,23394
7916,4897
43513,9610
25414,9706
29378,17873
3617,3208
257,4145
30760,19982
31987,30955
6564,37011
21755,4138
14943,10509
1381,27195
1086,30344
8841,31537
46693,46861
35181,43181
25791,31255
41209,35100
38553,5390
30528,5050
48250,7463
23245,24692
11320,2922
44508,12146
6765,39250
4103,21106
42835,37628
4351,33191
7266,26708
47294,4642
5598,19043
15209,3502
36436,24650
49475,33974
13892,21931
33029,37426
5860,5032
3344,32354
13946,38108
43643,32122
29643,32158
5056,44445
11692,30694
12503,27299
4112,6192
42809,20639
17975,31123
3887,9876
12936,39269
41588,6538
29825,4292
43718,31472
31680,20908
49020,16442
39950,20218
15470,19552
36969,23803
19366,9759
10951,45029
3058,35914
11883,13269
31870,5513
42597,5592
1837,8277
16781,15989
6094,10071
30013,276
13787,4366
43258,22393
5906,10536
45330,32887
29827,9924
37902,13083
33947,45055
3538,49229
29345,21294
38711,47179
1235,21753
45958,16975
2747,29710
